N,P,K,temperature,humidity,ph,rainfall,label
66,27,51,21.20140764,91.90066003,4.60216716,298.42163903,tea
58,32,64,21.58119303,64.44528036,6.00326372,224.9266792,coffee
67,35,60,26.3185082,68.54120866,5.99803027,132.54727029,coffee
89,32,115,32.26855098,81.16647018,6.60741342,196.95273474,coconut
113,33,34,26.00373964,62.144510200000006,6.559817161000002,153.477776,coffee
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple
110,62,56,27.17140339,79.97881655,7.97916835,195.54566614,sugarcane
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango
78,30,36,13.91593963,40.48526576,7.1727014,97.30924574,mustard
97,45,55,23.02992518,74.89531744,6.13923243,99.05339323,soybean
77,24,36,33.98283013,57.29609406,6.42321305,77.54908727,jowar
92,55,46,24.4893222,57.91165374,6.68570728,69.38327975,soybean
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean
139,42,70,25.74898292,48.19665042,6.55210409,169.95811344,cotton
64,40,17,27.70319956,27.33382643,6.91789793,65.72026159,bajra
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram
31,72,17,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas
108,42,51,24.45190989,82.65148122,6.0464294,197.39245581,turmeric
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple
18,66,22,25.87990287,67.55109024,6.347379185,47.89645224,lentil
160,65,107,32.23565966,71.64757821,6.51818812,111.36878973,banana
60,35,31,35.2438051,50.94350455,6.25455604,68.4152234,bajra
19,53,22,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean
66,54,21,25.19008683,60.200168700000006,5.919045532,72.12375573,maize
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
80,33,30,29.80765229,68.76063448,7.34393401,170.04656795,soybean
30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,orange
81,40,33,23.08334326,44.80171448,7.22214969,89.3300865,mustard
132,52,47,26.42465438,68.094715,7.221079,154.57732355,cotton
82,24,41,12.58277701,51.71691708,7.88762494,96.99586236,mustard
93,40,60,29.59597516,73.97503776,6.53973742,107.04426425,turmeric
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram
60,29,65,27.208208,86.12409158,5.83176575,248.63703753,coffee
83,38,78,18.88924961,87.23360214,5.85551068,221.9625228,coffee
61,15,21,33.50132506,28.21520172,7.60306509,86.78519967,bajra
67,42,37,23.53208522,54.31373339,7.80902108,66.75254239,mustard
87,28,44,19.98573343,79.5180596,5.90786797,143.16550316,coffee
45,38,16,26.11178859,38.13522354,6.24564084,67.98477185,bajra
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana
86,33,24,14.05073791,52.22032383,7.93166171,41.3868469,mustard
127,57,73,25.48653187,73.24747517,7.22348175,174.51441486,banana
44,28,27,25.05773523,57.71805834,6.05140441,75.53848281,jowar
79,35,54,21.32487123,68.51891239,6.76385085,133.5712905,soybean
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple
87,38,63,21.53053744,62.29426001,5.28621586,226.18837211,coffee
52,58,35,27.59508092,67.97860355,6.28947371,105.41057602,groundnut
105,25,69,26.08749718,75.01559235,5.40062201,127.67764035,coffee
20,23,11,31.852069399999998,90.12220323,6.407715561,109.9455062,orange
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,lentil
82,25,27,24.61125203,35.08710189,6.81164628,93.00050707,jowar
26,56,22,23.05276444,60.424786,7.011121216,52.60285259,lentil
56,33,50,28.31123682,50.12593455,7.13211743,61.46264885,groundnut
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans
146,68,81,25.57527583,78.90689772,7.96554548,143.49799645,sugarcane
25,51,21,26.30694879,45.90891429,6.57836457,103.91154578,groundnut
102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana
60,34,42,24.41549916,35.78987352,7.36970126,58.08767543,mustard
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,orange
30,38,42,27.58475565,54.60975741,6.81853565,63.2980189,groundnut
72,60,34,24.55568903,65.11317032,6.27067089,176.953494,soybean
54,22,32,18.25487145,45.40576832,7.00353645,60.85180416,mustard
62,23,44,20.0146967,88.90623603,6.36489229,283.30890422,tea
61,41,35,24.97178693,79.47557931,6.842966478999998,195.7571622,jute
151,47,112,30.99367203,90.92796086,6.39397473,108.72157893,banana
78,38,31,26.96672291,58.17949522,6.87449993,73.58082722,soybean
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,orange
92,49,54,20.75995715,80.31021878,6.26578806,126.91419014,turmeric
59,23,57,18.10068032,71.41279521,5.09461125,120.77158084,coffee
51,29,32,26.5684757,51.80624856,6.58405872,89.61771422,jowar
38,35,24,26.03686587,54.29896138,7.00840053,110.69824483,groundnut
125,53,67,25.73530676,85.03156688,5.58887514,130.3035983,banana
80,30,25,26.24092174,65.64381357,7.487266991,148.37712019999995,coffee
128,47,46,34.18989125,46.0000832,5.88236164,134.51044745,cotton
80,25,42,15.96236262,74.14997346,5.2568476,168.09395785,cardamom
85,50,45,19.14246236,56.63158312,6.12398799,89.05382485,mustard
51,44,29,13.61190031,43.89569589,7.70460983,78.29691069,mustard
129,69,67,25.94609042,66.75212897,7.38960218,128.85710749,cotton
113,36,33,20.30206276,41.345373,6.12619729,91.62569392,wheat
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange
74,22,28,14.51438677,43.20805722,6.49900963,59.33014093,mustard
66,27,98,34.85531912,70.51708306,6.5765866,197.48465064,coconut
56,23,23,26.86286923,44.35898947,5.89834786,83.31076739,jowar
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
109,41,23,17.19127944,47.02626056,6.46492611,119.33975094,wheat
133,36,65,23.78247158,50.23282727,7.40311047,83.53326277,cotton
56,34,45,33.49205525,30.7403945,7.0330205,71.14785401,jowar
118,52,74,20.58213587,80.7681699,7.00422009,213.24561138,turmeric
35,57,25,27.0956288,42.26206161,8.340398059,71.12710390000002,mothbeans
31,34,24,26.6465409,39.86496815,6.89126208,90.44037313,bajra
27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana
19,24,15,20.48954522,93.72485075,7.137136973,111.83919509999998,orange
95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,banana
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango
78,60,21,17.59335011,40.98503996,6.8019848,73.53151839,wheat
70,47,17,24.612911800000006,70.4162444,6.600827017,104.1626147,maize
24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram
31,36,45,26.79956513,67.76185139,6.05071982,90.3514601,groundnut
104,64,52,29.90720935,65.31004378,7.69787502,223.0948773,sugarcane
30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,lentil
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,maize
79,20,44,16.99179584,55.05639711,7.34797181,98.05422766,mustard
155,67,76,32.7758201,74.94297003,6.39057061,152.73214942,banana
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
110,62,73,33.92008116,89.01235475,5.82670297,151.79410949,banana
51,46,71,17.09842314,78.99453027,5.63344332,251.98730445,cardamom
82,21,85,33.77087276,87.7571591,6.17472068,205.44655904,coconut
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
10,75,17,18.43966037,68.05394959,7.732194787999999,39.00992137,lentil
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice
155,46,71,33.55492596,86.5436735,6.05498429,268.81322097,sugarcane
59,26,54,26.39782196,91.2684643,5.28224781,177.24797948,cardamom
74,37,30,27.40627164,27.90735323,5.74732962,39.68277116,bajra
139,64,70,30.9060131,90.64437819,6.09986246,190.69314821,banana
75,45,88,27.86867347,87.68164768,6.73874309,154.75523963,turmeric
56,58,49,37.13165026,94.60761797,6.69215564,172.47880619999995,papaya
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango
109,42,30,18.5996248,57.56214961,7.02731588,90.93461082,wheat
39,42,20,29.3499706,61.25353851,8.055908857999999,40.82840673,mothbeans
143,61,81,28.31527378,65.40173021,7.92574652,294.12521151,sugarcane
84,29,64,24.63807089,70.02867876,5.66873019,185.57384206,tea
126,49,68,21.77430342,79.99798919,6.66196041,188.03636781,turmeric
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,lentil
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton
104,44,58,27.57055973,63.08732962,6.04117807,127.40745254,coffee
3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,mango
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate
111,38,56,30.51931225,64.80338037,6.62060738,61.90576779,cotton
103,41,86,28.03553115,79.48523929,6.26173665,146.72205531,turmeric
120,41,50,24.1188257,85.89991621,7.23217635,208.7156897,turmeric
86,56,91,30.20611358,75.82385936,6.27202366,215.35966151,banana
56,45,45,17.68440684,59.54246929,7.03109243,59.60947225,mustard
84,25,41,11.23027356,54.64037918,7.62957133,36.84688756,mustard
74,45,42,18.19101091,47.32888551,6.61425436,84.60085168,wheat
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans
52,52,30,25.32288544,69.35735685,7.15117475,83.89053169,groundnut
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans
95,39,42,19.14031324,65.10541221,5.50958084,205.54997658,coffee
76,40,54,21.06654743,72.58002228,6.4240724,289.46949841,cardamom
56,37,64,18.86498685,90.50419979,6.32301707,274.67945365,cardamom
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram
107,60,67,22.27592431,78.75218886,5.84684492,145.7046512,turmeric
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
98,38,68,18.64063146,86.43485943,5.50939991,267.3491674,cardamom
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,maize
149,52,96,29.47891239,80.72932714,5.66355587,207.6516553,banana
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange
62,47,68,24.56997497,81.1116618,5.43663131,184.87037898,cardamom
102,47,25,22.99107843,55.54731816,7.10113244,79.60632781,wheat
80,60,120,30.53443999,86.25894957,5.7158731,137.49033015,banana
74,33,35,30.42508222,31.84541658,7.81248456,54.74504687,jowar
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut
91,41,37,24.48556447,83.20630007,6.132570522999999,192.2316221,jute
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize
57,27,26,27.14883583,50.93267838,6.71664892,93.4126397,jowar
76,47,52,21.20732375,51.27886026,7.37483046,72.41684073,soybean
98,39,66,25.1596111,79.49616335,6.67841338,146.29044744,coconut
75,39,49,31.19303128,51.11896382,5.89422085,142.10735653,cotton
10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate
42,33,24,28.00497268,47.78026055,5.92578355,114.40801126,jowar
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean
162,47,87,32.87376026,69.41417601,7.90506622,228.60454697,sugarcane
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean
128,53,54,27.88080356,84.77339585,6.74706639,185.53372958,turmeric
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
72,36,61,20.58332367,67.69932343,6.32453993,154.25648257,turmeric
77,39,52,21.1663111,70.13822995,6.34030319,163.57932448,coffee
111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,banana
127,65,61,27.09540184,70.97166999,6.68711835,166.55648328,turmeric
59,47,73,30.81994737,76.77876743,6.79516696,346.91307073,coconut
120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,banana
58,63,40,27.40662501,51.1067937,6.26029156,68.64003365,groundnut
61,40,74,19.66067533,78.1828541,5.54110039,155.28456977,coffee
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,grapes
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,rice
67,46,33,33.71454527,42.70067764,5.94328515,102.33161325,jowar
74,50,62,28.2277765,93.71707703,5.7854528,158.04773844,tea
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil
96,29,60,17.31932884,88.54558306,6.52133385,150.24834122,cardamom
132,62,36,32.60266566,49.02887211,6.15378557,82.0855358,cotton
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate
22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
71,32,87,22.45612361,75.28067052,5.77272661,176.9284403,tea
64,46,25,20.02847132,53.03078895,6.17580834,102.13381655,wheat
17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans
102,35,79,20.77762471,77.7121326,6.4135056,165.15953285,coffee
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana
95,44,49,26.43759784,72.03496717,6.41183042,241.77765864,coffee
81,65,92,31.70247154,75.11545979,7.1075186,124.12003139,banana
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate
63,47,31,23.91687758,59.8482924,6.99462641,47.44070422,mustard
106,43,73,23.27927213,58.02520896,7.6421384,169.38026249,cotton
98,37,50,19.17503647,65.59617358,5.01365372,249.83567822,coffee
119,55,56,24.82190807,67.72594409,7.93401015,123.43192011,cotton
100,47,28,20.58618032,61.00550977,6.11881011,74.56997481,wheat
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple
56,44,22,15.62952248,56.18439496,7.39923197,98.55694433,mustard
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon
56,31,55,28.93121934,56.0610095,6.26866338,175.81742696,soybean
79,45,20,23.80546189,59.24537979,5.715208817000001,89.96220140000001,maize
114,29,54,19.74225436,78.14527291,6.00089955,266.42150728,tea
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate
79,36,53,24.45433103,78.47518197,5.63067746,101.98646725,turmeric
101,47,83,29.28117065,88.36801192,6.72675421,197.26427853,sugarcane
134,69,62,22.29059191,49.99454202,6.16826586,90.26814299,cotton
89,49,78,22.04676986,85.66112161,6.07782483,138.07969466,turmeric
109,59,81,26.21625761,86.8242087,6.12518667,211.37175159,sugarcane
122,51,44,24.41292256,53.89795728,5.85327778,65.74529686,cotton
61,39,118,26.47821922,87.85507337,5.59401964,308.28432143,coconut
78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,rice
70,33,28,25.98239868,66.70920191,6.63198124,73.7998062,soybean
94,54,83,30.61566278,82.12031941,6.79295807,151.53703073,turmeric
29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea
121,45,64,30.36172031,80.18559985,6.37499459,122.79915609,banana
23,33,40,31.18741559,62.65082188,6.42961799,135.29527884,groundnut
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,orange
89,24,80,23.23184837,76.54145506,6.35739572,214.81699108,cardamom
136,76,50,28.79215404,75.74479987,6.88156879,276.54836725,sugarcane
91,34,65,19.43918696,66.26066198,5.44733259,227.5702206,coffee
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange
79,42,93,33.31091297,80.53539116,5.40199061,198.56961353,coconut
80,40,36,22.85333979,48.48219148,6.9086453,84.8399448,wheat
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango
61,50,72,28.50340672,87.02554468,4.80254189,151.47719565,tea
28,7,9,34.591784600000004,92.13229786,6.730757538,115.5650287,orange
100,39,63,24.85086547,77.88653827,6.06927402,208.21492621,cardamom
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute
171,67,76,31.51876532,86.37698753,7.94000006,182.20367209,sugarcane
108,48,94,32.90088263,93.32875958,5.91390074,118.16931997,banana
113,44,63,30.02887556,56.13148349,6.07460093,111.96949693,cotton
121,45,98,30.44885819,84.30034135,5.79012826,226.75213777,banana
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute
101,20,63,18.92193919,90.35520892,5.75844765,165.74760496,tea
97,40,116,26.45244375,92.25141879,5.8966622,107.23005812,banana
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea
52,43,71,22.89004694,81.05248553,5.85289929,135.98331532,coffee
73,27,42,33.36766549,39.05974159,5.66346165,105.63217339,jowar
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut
100,62,92,28.06587783,76.79714313,7.18873122,189.14673066,turmeric
31,66,29,30.78436473,48.85857545,7.3713605,71.72431212,groundnut
128,39,57,30.65586201,67.24098235,6.58578937,107.35829905,cotton
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton
96,37,28,31.86194746,67.46826862,6.59274027,73.36060578,soybean
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,papaya
103,38,77,18.41658589,81.29908541,5.62529158,178.51970419,tea
176,76,41,27.53749389,81.35298997,6.80147127,212.8631593,sugarcane
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,maize
118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon
123,76,54,31.92127244,73.78687639,7.03230997,177.81883217,sugarcane
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean
68,70,54,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya
87,67,79,29.33407411,61.9493126,7.5014199,170.5264241,cotton
90,24,40,29.64129937,38.41684582,6.56284604,114.81266474,jowar
87,22,33,24.81916406,57.13875154,6.35797108,81.48618101,mustard
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango
71,36,38,27.46979692,27.85055872,6.63986129,34.04504171,bajra
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean
42,32,33,34.74359433,39.84548227,6.65978361,69.69334083,jowar
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,maize
116,37,57,25.66276844,74.76383402,6.60279592,133.75694835,turmeric
70,37,79,26.57175889,74.77053769,5.55022798,228.72382302,coffee
101,23,79,32.50766943,71.19268611,6.44192896,346.87396063,coconut
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram
123,53,94,24.26516895,88.30006224,7.46358156,110.92460376,turmeric
38,33,26,34.01252973,40.46958215,6.66449616,99.55601295,bajra
72,22,65,28.82647084,91.13353724,4.56414728,298.67096108,tea
39,58,85,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea
93,56,35,29.17840862,57.11102011,7.48588061,122.69853492,soybean
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya
